,L1,YEAR,PR,D,F,DOLLARS,L2,OUTLET,UNITS
6342,0,2008,161,95,1107,16268.8,4,0,2900
6343,1,2008,246,411,2114,22768.88,10,0,14041
6344,2,2008,11,0,142,2684.9,14,0,405
6345,0,2009,329,186,1358,19933.34,4,0,3604
6346,1,2009,414,502,2444,24211.57,10,0,13642
6347,2,2009,23,0,152,2482.53,14,0,396
6348,0,2010,453,147,1867,23860.54,4,0,4451
6349,1,2010,589,744,3015,24653.28,10,0,14019
6350,2,2010,34,5,208,2535.59,14,0,463
6351,0,2011,438,22,1840,26935.24,4,0,4642
6352,1,2011,707,1172,3486,28151.72,10,0,15158
6353,2,2011,50,2,250,2943.21,14,0,528
6354,0,2007,1,4,10,94.57,6,0,13
6355,1,2007,19,8,42,193.11,10,0,145
6356,2,2007,2,0,5,37.28,14,0,12
6357,0,2008,257,74,899,8047.98,4,0,1292
6358,1,2008,549,580,1613,7719.52,10,0,5008
6359,2,2008,62,8,197,959.4,14,0,280
6360,0,2009,259,55,795,6038.78,4,0,1045
6361,1,2009,537,581,1596,7875.87,10,0,4886
6362,2,2009,45,2,176,871.85,14,0,239
6363,0,2010,251,60,818,6305.09,4,0,1143
6364,1,2010,627,723,1929,8696.7,10,0,5475
6365,2,2010,34,0,170,824.29,14,0,214
6366,0,2011,186,52,687,5412.5,4,0,880
6367,1,2011,608,922,1890,8041.76,10,0,5360
6368,2,2011,35,6,126,656.57,14,0,172
6369,0,2007,4,5,32,101.65,4,0,17
6370,1,2007,6,9,30,90.54,0,0,63
6371,2,2007,0,0,3,16.97,14,0,4
6372,0,2008,241,73,1141,9116.34,4,0,1553
6373,1,2008,325,428,1302,5585.6,10,0,3177
6374,2,2008,10,0,93,640.96,14,0,102
6375,0,2009,181,40,790,7922.48,4,0,1548
6376,1,2009,285,537,1296,6008.44,10,0,3293
6377,2,2009,5,0,44,362.47,14,0,74
6378,0,2010,266,64,1067,7527.22,4,0,1758
6379,1,2010,386,692,1513,5614.81,10,0,3356
6380,2,2010,19,2,89,507.15,14,0,123
6381,0,2011,299,54,1083,9817.16,4,0,1981
6382,1,2011,419,676,1835,7204.88,10,0,4190
6383,2,2011,22,0,88,485.78,14,0,103
6384,0,2007,3,4,16,218.33,4,0,27
6385,1,2007,11,23,31,84.89,10,0,66
6386,2,2007,3,0,6,29.4,14,0,10
6387,0,2008,256,39,908,11544.02,4,0,1888
6388,1,2008,434,822,1451,9220.06,10,0,5315
6389,2,2008,64,2,214,1112.18,14,0,344
6390,0,2009,286,60,880,10074.25,4,0,1774
6391,1,2009,657,829,1692,9895.38,10,0,5506
6392,2,2009,52,9,182,837.99,14,0,237
6393,0,2010,325,83,963,11587.91,4,0,2053
6394,1,2010,630,400,1780,9278.02,10,0,5248
6395,2,2010,46,5,165,776.1,14,0,227
6396,0,2011,218,47,745,8178.64,4,0,1313
6397,1,2011,605,619,1720,8081.25,10,0,4448
6398,2,2011,30,0,91,425.96,14,0,114
6399,0,2007,3,4,24,327.4,4,0,50
6400,1,2007,25,11,72,636.49,10,0,422
6401,2,2007,3,0,8,55.31,14,0,19
6402,0,2008,385,157,1467,20140.83,4,0,3414
6403,1,2008,501,343,2314,25446.71,10,0,15415
6404,2,2008,95,33,273,1788.1,14,0,552
6405,0,2009,431,237,1299,18327.55,4,0,3304
6406,1,2009,715,1001,2443,27284.46,10,0,15479
6407,2,2009,88,50,275,1702.31,14,0,519
6408,0,2010,455,251,1369,20217.76,4,0,3767
6409,1,2010,803,1145,2778,28013.73,10,0,16889
6410,2,2010,76,13,273,1569.53,14,0,479
6411,0,2011,382,162,1255,19417.7,4,0,3122
6412,1,2011,1023,1178,3086,30029.28,10,0,17234
6413,2,2011,47,1,183,1187.89,14,0,350
6414,0,2007,2,3,19,197.87,4,0,23
6415,1,2007,11,6,31,111.13,8,0,63
6416,2,2007,2,0,6,24.14,14,0,6
6417,0,2008,305,119,998,9183.77,4,0,1479
6418,1,2008,377,209,1345,5422.86,10,0,3039
6419,2,2008,57,4,205,959.45,14,0,277
6420,0,2009,290,49,918,7404.11,4,0,1383
6421,1,2009,332,113,1406,5054.75,10,0,3138
6422,2,2009,61,5,216,990.71,14,0,261
6423,0,2010,292,84,931,9112.92,4,0,1655
6424,1,2010,362,252,1320,5192.88,10,0,3338
6425,2,2010,50,0,192,850.08,14,0,229
6426,0,2011,253,95,780,8742.04,4,0,1432
6427,1,2011,438,548,1310,5494.38,10,0,3479
6428,2,2011,43,0,127,700.45,14,0,170
6429,0,2007,1,0,11,137.92,4,0,18
6430,1,2007,4,0,18,242.0,10,0,61
6431,2,2007,2,0,4,23.92,14,0,8
6432,0,2008,236,20,899,10121.89,4,0,1770
6433,1,2008,375,162,1370,4766.89,10,0,3042
6434,2,2008,45,4,152,674.3,14,0,220
6435,0,2009,284,34,867,7756.33,4,0,1463
6436,1,2009,388,243,1337,4758.34,10,0,2742
6437,2,2009,43,20,134,587.54,14,0,186
6438,0,2010,266,59,848,8626.48,4,0,1577
6439,1,2010,483,455,1563,4777.03,10,0,3189
6440,2,2010,33,2,129,492.63,14,0,165
6441,0,2011,213,15,704,5959.65,4,0,1015
6442,1,2011,519,534,1639,5544.38,10,0,3718
6443,2,2011,23,7,58,223.19,14,0,67
6444,2,2008,0,0,3,6.77,14,0,3
6445,2,2009,0,0,2,5.94,14,0,2
6446,1,2010,0,0,3,1.5,15,0,3
6447,2,2010,0,0,2,6.54,14,0,2
6448,1,2011,0,0,3,1.5,15,0,3
6449,2,2011,0,0,1,3.07,14,0,1
6450,0,2007,3,0,14,90.79,4,0,20
6451,1,2007,6,11,39,470.48,10,0,367
6452,2,2007,0,0,3,35.74,14,0,6
6453,0,2008,83,10,496,3847.18,4,0,684
6454,1,2008,282,722,1883,17183.57,10,0,12535
6455,2,2008,5,0,66,442.95,14,0,120
6456,0,2009,118,29,566,4092.74,4,0,861
6457,1,2009,268,799,2190,17050.91,10,0,11326
6458,2,2009,9,3,67,482.83,14,0,129
6459,0,2010,190,19,717,4687.26,4,0,1002
6460,1,2010,349,1086,2540,13657.83,10,0,10408
6461,2,2010,9,0,73,447.27,14,0,124
6462,0,2011,205,7,743,5336.53,4,0,964
6463,1,2011,404,932,2393,12008.81,10,0,7409
6464,2,2011,16,1,78,418.7,14,0,90
6465,0,2007,5,2,37,164.46,4,0,31
6466,1,2007,15,8,36,149.07,10,0,74
6467,2,2007,0,0,3,56.29,14,0,8
6468,0,2008,301,57,1469,12909.08,4,0,2361
6469,1,2008,491,302,1678,5433.71,10,0,2954
6470,2,2008,24,0,111,1133.37,14,0,173
6471,0,2009,255,62,1016,9461.03,4,0,1763
6472,1,2009,339,351,1597,6847.54,10,0,3386
6473,2,2009,19,0,84,731.3,14,0,130
6474,0,2010,276,40,1109,9292.62,4,0,1921
6475,1,2010,394,310,1915,6202.44,10,0,3194
6476,2,2010,20,0,113,678.72,14,0,172
6477,0,2011,327,22,1168,10739.85,4,0,2024
6478,1,2011,347,180,1903,7255.7,10,0,3599
6479,2,2011,28,0,132,842.96,14,0,179
6480,0,2007,3,1,14,126.98,4,0,36
6481,1,2007,10,7,39,224.21,10,0,187
6482,2,2007,0,0,1,3.98,14,0,2
6483,0,2008,97,22,588,4923.57,4,0,1001
6484,1,2008,277,551,1861,15051.06,10,0,10820
6485,2,2008,10,0,91,676.59,14,0,178
6486,0,2009,173,26,790,6682.59,4,0,1371
6487,1,2009,279,422,2123,16869.15,10,0,11241
6488,2,2009,9,0,98,804.08,14,0,175
6489,0,2010,251,48,987,8904.63,4,0,1847
6490,1,2010,465,1217,2528,15125.4,10,0,11119
6491,2,2010,22,0,114,837.24,14,0,177
6492,0,2011,288,60,1089,11528.81,4,0,2131
6493,1,2011,484,1135,2475,15090.44,10,0,9918
6494,2,2011,29,0,115,818.06,14,0,173
6495,0,2007,3,0,11,84.17,4,0,23
6496,1,2007,7,7,34,208.16,0,0,131
6497,2,2007,0,0,2,14.96,14,0,4
6498,0,2008,103,5,619,4954.77,4,0,956
6499,1,2008,230,448,1802,12477.1,10,0,8182
6500,2,2008,7,0,65,475.76,14,0,120
6501,0,2009,148,14,748,6193.27,4,0,1260
6502,1,2009,269,393,2019,12967.0,10,0,7828
6503,2,2009,9,0,65,570.5,14,0,114
6504,0,2010,255,17,1068,8479.89,4,0,1963
6505,1,2010,442,822,2335,12577.67,10,0,7486
6506,2,2010,14,0,98,621.67,14,0,155
6507,0,2011,277,26,1081,9014.55,4,0,1772
6508,1,2011,598,1126,2582,12717.62,10,0,7435
6509,2,2011,16,0,106,559.89,14,0,110
6510,0,2007,3,2,20,182.04,4,0,26
6511,1,2007,16,4,35,177.8,10,0,82
6512,2,2007,1,0,2,25.43,14,0,7
6513,0,2008,299,65,1166,9341.4,4,0,1615
6514,1,2008,403,251,1568,8272.2,10,0,4497
6515,2,2008,61,0,199,946.46,14,0,271
6516,0,2009,286,33,977,7512.22,4,0,1390
6517,1,2009,376,224,1597,8261.63,10,0,3562
6518,2,2009,52,5,181,860.93,14,0,251
6519,0,2010,352,47,1047,7725.65,4,0,1482
6520,1,2010,514,245,1753,8429.62,10,0,4208
6521,2,2010,46,2,173,703.98,14,0,213
6522,0,2011,249,28,790,5860.42,4,0,989
6523,1,2011,566,521,1718,8730.14,10,0,4499
6524,2,2011,34,0,103,478.1,14,0,133
6525,0,2007,7,0,27,144.94,4,0,29
6526,1,2007,7,0,38,146.68,10,0,71
6527,2,2007,0,0,3,57.71,14,0,9
6528,0,2008,241,72,1166,9055.63,4,0,1566
6529,1,2008,392,138,1876,8998.71,10,0,4915
6530,2,2008,19,1,120,951.78,14,0,162
6531,0,2009,242,41,869,6565.2,4,0,1220
6532,1,2009,292,175,1487,7915.36,10,0,4033
6533,2,2009,20,5,74,636.48,14,0,96
6534,0,2010,275,18,1016,7107.42,4,0,1545
6535,1,2010,392,498,1986,8630.53,10,0,6600
6536,2,2010,24,0,91,567.29,14,0,115
6537,0,2011,264,9,1044,7817.77,4,0,1655
6538,1,2011,537,982,2350,10468.94,10,0,7670
6539,2,2011,20,0,99,594.49,14,0,118
6540,0,2007,4,3,25,168.2,4,0,30
6541,1,2007,6,7,29,157.88,10,0,94
6542,2,2007,1,0,3,49.51,14,0,9
6543,0,2008,86,50,450,5856.93,4,0,1083
6544,1,2008,145,213,646,3775.7,10,0,2060
6545,2,2008,7,0,52,426.77,14,0,73
6546,0,2007,7,5,37,236.83,4,0,69
6547,1,2007,6,2,25,210.27,10,0,96
6548,2,2007,1,0,3,40.54,14,0,6
6549,0,2008,334,238,2035,17716.77,4,0,4122
6550,1,2008,374,204,1723,9617.88,10,0,4983
6551,2,2008,34,0,147,1243.21,14,0,212
6552,0,2009,259,154,1281,11189.44,4,0,2251
6553,1,2009,226,153,1431,8585.96,10,0,4656
6554,2,2009,18,1,116,1043.05,14,0,175
6555,0,2010,314,41,1211,10312.93,4,0,2075
6556,1,2010,367,166,2189,9800.44,10,0,5853
6557,2,2010,17,0,106,660.99,14,0,170
6558,0,2011,313,12,1224,11230.68,4,0,2104
6559,1,2011,434,458,2451,10518.79,10,0,6743
6560,2,2011,22,0,113,627.1,14,0,133
6561,0,2007,2,0,20,190.06,4,0,32
6562,1,2007,9,0,35,186.78,8,0,121
6563,2,2007,0,0,3,27.56,14,0,4
6564,0,2008,120,33,905,9701.48,4,0,1597
6565,1,2008,249,418,1655,11296.68,10,0,6715
6566,2,2008,8,0,86,837.56,14,0,158
6567,0,2009,253,42,1182,12190.76,4,0,2068
6568,1,2009,345,317,1825,12475.84,10,0,7101
6569,2,2009,18,1,105,990.41,14,0,165
6570,0,2010,363,70,1547,14730.66,4,0,2606
6571,1,2010,366,290,2112,11654.22,10,0,6586
6572,2,2010,17,0,136,992.99,14,0,181
6573,0,2011,389,69,1662,17137.33,4,0,2712
6574,1,2011,406,656,2309,11987.84,10,0,6540
6575,2,2011,25,0,155,1045.81,14,0,188
6576,1,2008,0,0,1,0.89,0,0,1
6577,1,2010,0,0,1,0.99,10,0,1
6578,0,2007,9,4,35,225.96,4,0,44
6579,1,2007,11,6,30,125.77,10,0,62
6580,2,2007,1,0,1,4.79,14,0,1
6581,0,2008,289,105,1298,12330.64,4,0,2033
6582,1,2008,452,490,1760,5825.71,10,0,3081
6583,2,2008,13,0,86,545.05,14,0,93
6584,0,2009,5,4,30,212.59,4,0,34
6585,1,2009,5,3,17,56.83,10,0,23
6586,2,2009,2,1,3,20.08,14,0,4
6587,0,2007,3,2,16,190.73,4,0,27
6588,1,2007,7,21,39,199.73,10,0,125
6589,2,2007,2,0,5,28.61,14,0,9
6590,0,2008,282,79,931,10050.68,4,0,1711
6591,1,2008,507,956,1976,10318.7,10,0,5830
6592,2,2008,35,15,118,684.93,14,0,198
6593,0,2009,321,73,914,8435.02,4,0,1585
6594,1,2009,645,788,2140,11158.18,10,0,5651
6595,2,2009,38,19,142,741.15,14,0,191
6596,0,2010,296,75,974,8796.38,4,0,1681
6597,1,2010,628,589,2070,9947.27,10,0,5021
6598,2,2010,42,2,137,703.9,14,0,170
6599,0,2011,241,35,788,7028.65,4,0,1118
6600,1,2011,558,607,1697,9266.95,10,0,4726
6601,2,2011,29,1,101,567.46,14,0,124
6602,0,2007,3,0,12,100.99,4,0,15
6603,1,2007,13,14,37,153.91,8,0,98
6604,2,2007,2,2,5,16.65,14,0,5
6605,0,2008,247,64,896,7815.37,4,0,1244
6606,1,2008,521,939,1531,6279.13,10,0,3169
6607,2,2008,53,36,172,920.24,14,0,276
6608,0,2009,265,31,817,5905.88,4,0,1120
6609,1,2009,428,315,1545,5687.67,10,0,2909
6610,2,2009,55,10,189,944.58,14,0,257
6611,0,2010,294,51,896,6649.01,4,0,1276
6612,1,2010,511,581,1614,5783.51,10,0,2947
6613,2,2010,56,6,152,675.39,14,0,193
6614,0,2011,209,42,785,7010.56,4,0,1127
6615,1,2011,499,655,1440,5046.02,10,0,2775
6616,2,2011,35,0,108,523.66,14,0,134
6617,0,2007,2,0,9,72.59,4,0,11
6618,1,2007,5,0,31,148.81,15,0,89
6619,2,2007,2,0,5,17.64,14,0,6
6620,0,2008,132,59,639,4344.93,4,0,768
6621,1,2008,450,562,1869,8953.19,10,0,5789
6622,2,2008,47,38,160,598.07,14,0,183
6623,0,2009,195,13,706,4418.64,4,0,788
6624,1,2009,582,940,2009,11785.04,10,0,7031
6625,2,2009,41,48,134,566.94,14,0,165
6626,0,2010,228,79,789,5383.52,4,0,1079
